# water.dat

processed
740.0 410.0 0.0 0.0 0.0 0.25 0.0	780.0 410.0 0.0 0.0 0.0 0.25 0.0	740.0 480.0 0.0 0.0 0.0 0.25 0.0	780.0 480.0 0.0 0.0 0.0 0.25 0.0  1
770.0 390.0 0.0 0.0 0.0 0.25 0.0	790.0 390.0 0.0 0.0 0.0 0.25 0.0	770.0 410.0 0.0 0.0 0.0 0.25 0.0	790.0 410.0 0.0 0.0 0.0 0.25 0.0  1
780.0 460.0 0.0 0.0 0.0 0.25 0.0	840.0 460.0 0.0 0.0 0.0 0.25 0.0	780.0 480.0 0.0 0.0 0.0 0.25 0.0	840.0 480.0 0.0 0.0 0.0 0.25 0.0  1
780.0 460.0 0.0 0.0 0.0 0.25 0.0	800.0 460.0 0.0 0.0 0.0 0.25 0.0	780.0 480.0 0.0 0.0 0.0 0.25 0.0	800.0 480.0 0.0 0.0 0.0 0.25 0.0  1
740.0 480.0 0.0 0.0 0.0 0.25 0.0	800.0 480.0 0.0 0.0 0.0 0.25 0.0	740.0 620.0 0.0 0.0 0.0 0.25 0.0	800.0 620.0 0.0 0.0 0.0 0.25 0.0  1
800.0 560.0 0.0 0.0 0.0 0.25 0.0	820.0 560.0 0.0 0.0 0.0 0.25 0.0	800.0 600.0 0.0 0.0 0.0 0.25 0.0	820.0 600.0 0.0 0.0 0.0 0.25 0.0  1
1500.0 1600.0 0.0 0.0 0.0 0.25 0.0	1600.0 1600.0 0.0 0.0 0.0 0.25 0.0	1500.0 1800.0 0.0 0.0 0.0 0.25 0.0	1600.0 1800.0 0.0 0.0 0.0 0.25 0.0  1
1020.0 1976.0 0.0 0.0 0.0 0.25 0.0	1100.0 1976.0 0.0 0.0 0.0 0.25 0.0	1020.0 2000.0 0.0 0.0 0.0 0.25 0.0	1100.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
1450.0 1600.0 0.0 0.0 0.0 0.25 0.0	1500.0 1600.0 0.0 0.0 0.0 0.25 0.0	1450.0 1700.0 0.0 0.0 0.0 0.25 0.0	1500.0 1700.0 0.0 0.0 0.0 0.25 0.0  1
-1296.0 1908.0 0.0 0.0 0.0 0.25 0.0	-848.0 1908.0 0.0 0.0 0.0 0.25 0.0	-1296.0 2000.0 0.0 0.0 0.0 0.25 0.0	-848.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
-1196.0 1840.0 0.0 0.0 0.0 0.25 0.0	-1024.0 1840.0 0.0 0.0 0.0 0.25 0.0	-1196.0 1908.0 0.0 0.0 0.0 0.25 0.0	-1024.0 1908.0 0.0 0.0 0.0 0.25 0.0  1
-908.0 1820.0 0.0 0.0 0.0 0.25 0.0	-848.0 1820.0 0.0 0.0 0.0 0.25 0.0	-908.0 1908.0 0.0 0.0 0.0 0.25 0.0	-848.0 1908.0 0.0 0.0 0.0 0.25 0.0  1
268.0 1888.0 0.0 0.0 0.0 0.25 0.0	300.0 1888.0 0.0 0.0 0.0 0.25 0.0	268.0 2000.0 0.0 0.0 0.0 0.25 0.0	300.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
300.0 2000.0 0.0 0.0 0.0 0.25 0.0	400.0 2000.0 0.0 0.0 0.0 0.25 0.0	300.0 2080.0 0.0 0.0 0.0 0.25 0.0	400.0 2080.0 0.0 0.0 0.0 0.25 0.0  1
414.0 2040.0 0.0 0.0 0.0 0.25 0.0	600.0 2040.0 0.0 0.0 0.0 0.25 0.0	414.0 2136.0 0.0 0.0 0.0 0.25 0.0	600.0 2136.0 0.0 0.0 0.0 0.25 0.0  1
300.0 2000.0 0.0 0.0 0.0 0.25 0.0	372.0 2000.0 0.0 0.0 0.0 0.25 0.0	300.0 2056.0 0.0 0.0 0.0 0.25 0.0	372.0 2056.0 0.0 0.0 0.0 0.25 0.0  1
600.0 2000.0 0.0 0.0 0.0 0.25 0.0	1500.0 2000.0 0.0 0.0 0.0 0.25 0.0	600.0 2128.0 0.0 0.0 0.0 0.25 0.0	1500.0 2128.0 0.0 0.0 0.0 0.25 0.0  1
300.0 1920.0 0.0 0.0 0.0 0.25 0.0	324.0 1920.0 0.0 0.0 0.0 0.25 0.0	300.0 2000.0 0.0 0.0 0.0 0.25 0.0	324.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
380.0 1204.0 0.0 0.0 0.0 0.25 0.0	400.0 1204.0 0.0 0.0 0.0 0.25 0.0	380.0 1400.0 0.0 0.0 0.0 0.25 0.0	400.0 1400.0 0.0 0.0 0.0 0.25 0.0  1
400.0 1260.0 0.0 0.0 0.0 0.25 0.0	400.0 1260.0 0.0 0.0 0.0 0.25 0.0	400.0 1260.0 0.0 0.0 0.0 0.25 0.0	400.0 1260.0 0.0 0.0 0.0 0.25 0.0  1
756.0 620.0 0.0 0.0 0.0 0.25 0.0	800.0 620.0 0.0 0.0 0.0 0.25 0.0	756.0 1144.0 0.0 0.0 0.0 0.25 0.0	800.0 1144.0 0.0 0.0 0.0 0.25 0.0  1
-776.0 878.0 0.0003 0.0 0.0 0.25 0.0	-688.0 878.0 0.0003 0.0 0.0 0.25 0.0	-776.0 1078.0 0.0003 0.0 0.0 0.25 0.0	-688.0 1078.0 0.0003 0.0 0.0 0.25 0.0  1
-776.0 798.0 0.0003 0.0 0.0 0.25 0.0	-648.0 798.0 0.0003 0.0 0.0 0.25 0.0	-776.0 878.0 0.0003 0.0 0.0 0.25 0.0	-648.0 878.0 0.0003 0.0 0.0 0.25 0.0  1
2452.0 756.0 0.0 0.0 0.0 0.25 0.0	2800.0 756.0 0.0 0.0 0.0 0.25 0.0	2452.0 800.0 0.0 0.0 0.0 0.25 0.0	2800.0 800.0 0.0 0.0 0.0 0.25 0.0  1
-1314.0 1676.0 29.0981 0.0 0.0 0.25 0.0	-1286.0 1676.0 29.0981 0.0 0.0 0.25 0.0	-1314.0 1692.0 29.0981 0.0 0.0 0.25 0.0	-1286.0 1692.0 29.0981 0.0 0.0 0.25 0.0  1
-1202.0 1836.0 0.0 0.0 0.0 0.25 0.0	-1022.0 1836.0 0.0 0.0 0.0 0.25 0.0	-1202.0 1892.0 0.0 0.0 0.0 0.25 0.0	-1022.0 1892.0 0.0 0.0 0.0 0.25 0.0  1
-1106.0 1892.0 0.0 0.0 0.0 0.25 0.0	-1022.0 1892.0 0.0 0.0 0.0 0.25 0.0	-1106.0 1972.0 0.0 0.0 0.0 0.25 0.0	-1022.0 1972.0 0.0 0.0 0.0 0.25 0.0  1
-1022.0 1820.0 0.0 0.0 0.0 0.25 0.0	-862.0 1820.0 0.0 0.0 0.0 0.25 0.0	-1022.0 1972.0 0.0 0.0 0.0 0.25 0.0	-862.0 1972.0 0.0 0.0 0.0 0.25 0.0  1
-862.0 1600.0 0.0 0.0 0.0 0.25 0.0	-778.0 1600.0 0.0 0.0 0.0 0.25 0.0	-862.0 2008.0 0.0 0.0 0.0 0.25 0.0	-778.0 2008.0 0.0 0.0 0.0 0.25 0.0  1
-776.0 1198.0 0.0004 0.0 0.0 0.25 0.0	-696.0 1198.0 0.0004 0.0 0.0 0.25 0.0	-776.0 1838.0 0.0004 0.0 0.0 0.25 0.0	-696.0 1838.0 0.0004 0.0 0.0 0.25 0.0  1
-812.0 1198.0 0.0004 0.0 0.0 0.25 0.0	-776.0 1198.0 0.0004 0.0 0.0 0.25 0.0	-812.0 1598.0 0.0004 0.0 0.0 0.25 0.0	-776.0 1598.0 0.0004 0.0 0.0 0.25 0.0  1
-1074.0 1972.0 0.0 0.0 0.0 0.25 0.0	-862.0 1972.0 0.0 0.0 0.0 0.25 0.0	-1074.0 2020.0 0.0 0.0 0.0 0.25 0.0	-862.0 2020.0 0.0 0.0 0.0 0.25 0.0  1
-1298.0 1892.0 0.0 0.0 0.0 0.25 0.0	-1106.0 1892.0 0.0 0.0 0.0 0.25 0.0	-1298.0 1940.0 0.0 0.0 0.0 0.25 0.0	-1106.0 1940.0 0.0 0.0 0.0 0.25 0.0  1
-1344.0 1798.0 0.0 0.0 0.0 0.25 0.0	-1296.0 1798.0 0.0 0.0 0.0 0.25 0.0	-1344.0 1938.0 0.0 0.0 0.0 0.25 0.0	-1296.0 1938.0 0.0 0.0 0.0 0.25 0.0  1
-1562.0 1134.0 0.0 0.0 0.0 0.25 0.0	-1494.0 1134.0 0.0 0.0 0.0 0.25 0.0	-1562.0 1402.0 0.0 0.0 0.0 0.25 0.0	-1494.0 1402.0 0.0 0.0 0.0 0.25 0.0  1
-1614.0 1126.0 0.0 0.0 0.0 0.25 0.0	-1562.0 1126.0 0.0 0.0 0.0 0.25 0.0	-1614.0 1402.0 0.0 0.0 0.0 0.25 0.0	-1562.0 1402.0 0.0 0.0 0.0 0.25 0.0  1
-1616.0 1402.0 0.0 0.0 0.0 0.25 0.0	-1464.0 1402.0 0.0 0.0 0.0 0.25 0.0	-1616.0 1454.0 0.0 0.0 0.0 0.25 0.0	-1464.0 1454.0 0.0 0.0 0.0 0.25 0.0  1
-844.0 798.0 0.0003 0.0 0.0 0.25 0.0	-816.0 798.0 0.0003 0.0 0.0 0.25 0.0	-844.0 830.0 0.0003 0.0 0.0 0.25 0.0	-816.0 830.0 0.0003 0.0 0.0 0.25 0.0  1
884.0 1500.0 0.0 0.0 0.0 0.25 0.0	908.0 1500.0 0.0 0.0 0.0 0.25 0.0	884.0 1550.0 0.0 0.0 0.0 0.25 0.0	908.0 1550.0 0.0 0.0 0.0 0.25 0.0  1
860.0 1500.0 0.0 0.0 0.0 0.25 0.0	884.0 1500.0 0.0 0.0 0.0 0.25 0.0	860.0 1550.0 0.0 0.0 0.0 0.25 0.0	884.0 1550.0 0.0 0.0 0.0 0.25 0.0  1
812.0 1500.0 0.0 0.0 0.0 0.25 0.0	836.0 1500.0 0.0 0.0 0.0 0.25 0.0	812.0 1550.0 0.0 0.0 0.0 0.25 0.0	836.0 1550.0 0.0 0.0 0.0 0.25 0.0  1
836.0 1500.0 0.0 0.0 0.0 0.25 0.0	860.0 1500.0 0.0 0.0 0.0 0.25 0.0	836.0 1550.0 0.0 0.0 0.0 0.25 0.0	860.0 1550.0 0.0 0.0 0.0 0.25 0.0  1
836.0 1550.0 0.0 0.0 0.0 0.25 0.0	860.0 1550.0 0.0 0.0 0.0 0.25 0.0	836.0 1580.0 0.0 0.0 0.0 0.25 0.0	860.0 1580.0 0.0 0.0 0.0 0.25 0.0  1
812.0 1550.0 0.0 0.0 0.0 0.25 0.0	836.0 1550.0 0.0 0.0 0.0 0.25 0.0	812.0 1580.0 0.0 0.0 0.0 0.25 0.0	836.0 1580.0 0.0 0.0 0.0 0.25 0.0  1
818.0 1556.0 0.0 0.0 0.0 0.25 0.0	854.0 1556.0 0.0 0.0 0.0 0.25 0.0	818.0 1572.0 0.0 0.0 0.0 0.25 0.0	854.0 1572.0 0.0 0.0 0.0 0.25 0.0  1
812.0 1500.0 0.0 0.0 0.0 0.25 0.0	908.0 1500.0 0.0 0.0 0.0 0.25 0.0	812.0 1550.0 0.0 0.0 0.0 0.25 0.0	908.0 1550.0 0.0 0.0 0.0 0.25 0.0  1
932.0 1500.0 0.0 0.0 0.0 0.25 0.0	956.0 1500.0 0.0 0.0 0.0 0.25 0.0	932.0 1550.0 0.0 0.0 0.0 0.25 0.0	956.0 1550.0 0.0 0.0 0.0 0.25 0.0  1
400.0 620.0 0.0 0.0 0.0 0.25 0.0	468.0 620.0 0.0 0.0 0.0 0.25 0.0	400.0 836.0 0.0 0.0 0.0 0.25 0.0	468.0 836.0 0.0 0.0 0.0 0.25 0.0  1
468.0 620.0 0.0 0.0 0.0 0.25 0.0	512.0 620.0 0.0 0.0 0.0 0.25 0.0	468.0 684.0 0.0 0.0 0.0 0.25 0.0	512.0 684.0 0.0 0.0 0.0 0.25 0.0  1
468.0 684.0 0.0 0.0 0.0 0.25 0.0	500.0 684.0 0.0 0.0 0.0 0.25 0.0	468.0 724.0 0.0 0.0 0.0 0.25 0.0	500.0 724.0 0.0 0.0 0.0 0.25 0.0  1
468.0 724.0 0.000100136 0.0 0.0 0.25 0.0	492.0 724.0 0.000100136 0.0 0.0 0.25 0.0	468.0 760.0 0.000100136 0.0 0.0 0.25 0.0	492.0 760.0 0.000100136 0.0 0.0 0.25 0.0  1
468.0 1104.0 0.0 0.0 0.0 0.25 0.0	664.0 1104.0 0.0 0.0 0.0 0.25 0.0	468.0 1260.0 0.0 0.0 0.0 0.25 0.0	664.0 1260.0 0.0 0.0 0.0 0.25 0.0  1
644.0 1076.0 0.0 0.0 0.0 0.25 0.0	664.0 1076.0 0.0 0.0 0.0 0.25 0.0	644.0 1104.0 0.0 0.0 0.0 0.25 0.0	664.0 1104.0 0.0 0.0 0.0 0.25 0.0  1
400.0 736.0 0.0 0.0 0.0 0.25 0.0	444.0 736.0 0.0 0.0 0.0 0.25 0.0	400.0 1260.0 0.0 0.0 0.0 0.25 0.0	444.0 1260.0 0.0 0.0 0.0 0.25 0.0  1
400.0 836.0 0.0 0.0 0.0 0.25 0.0	468.0 836.0 0.0 0.0 0.0 0.25 0.0	400.0 1260.0 0.0 0.0 0.0 0.25 0.0	468.0 1260.0 0.0 0.0 0.0 0.25 0.0  1
468.0 836.0 0.000100136 0.0 0.0 0.25 0.0	492.0 836.0 0.000100136 0.0 0.0 0.25 0.0	468.0 872.0 0.000100136 0.0 0.0 0.25 0.0	492.0 872.0 0.000100136 0.0 0.0 0.25 0.0  1
492.0 844.0 0.000100136 0.0 0.0 0.25 0.0	516.0 844.0 0.000100136 0.0 0.0 0.25 0.0	492.0 872.0 0.000100136 0.0 0.0 0.25 0.0	516.0 872.0 0.000100136 0.0 0.0 0.25 0.0  1
516.0 844.0 0.000100136 0.0 0.0 0.25 0.0	532.0 844.0 0.000100136 0.0 0.0 0.25 0.0	516.0 872.0 0.000100136 0.0 0.0 0.25 0.0	532.0 872.0 0.000100136 0.0 0.0 0.25 0.0  1
516.0 872.0 0.000100136 0.0 0.0 0.25 0.0	532.0 872.0 0.000100136 0.0 0.0 0.25 0.0	516.0 900.0 0.000100136 0.0 0.0 0.25 0.0	532.0 900.0 0.000100136 0.0 0.0 0.25 0.0  1
500.0 872.0 0.000100136 0.0 0.0 0.25 0.0	516.0 872.0 0.000100136 0.0 0.0 0.25 0.0	500.0 900.0 0.000100136 0.0 0.0 0.25 0.0	516.0 900.0 0.000100136 0.0 0.0 0.25 0.0  1
500.0 900.0 0.000100136 0.0 0.0 0.25 0.0	516.0 900.0 0.000100136 0.0 0.0 0.25 0.0	500.0 952.0 0.000100136 0.0 0.0 0.25 0.0	516.0 952.0 0.000100136 0.0 0.0 0.25 0.0  1
452.0 844.0 0.000100136 0.0 0.0 0.25 0.0	532.0 844.0 0.000100136 0.0 0.0 0.25 0.0	452.0 956.0 0.000100136 0.0 0.0 0.25 0.0	532.0 956.0 0.000100136 0.0 0.0 0.25 0.0  1
32.0 1400.0 -0.0001 0.0 0.0 0.25 0.0	112.0 1400.0 -0.0001 0.0 0.0 0.25 0.0	32.0 1524.0 -0.0001 0.0 0.0 0.25 0.0	112.0 1524.0 -0.0001 0.0 0.0 0.25 0.0  1
880.0 722.0 8.69531 0.0 0.0 0.25 0.0	912.0 722.0 8.69531 0.0 0.0 0.25 0.0	880.0 774.0 8.69531 0.0 0.0 0.25 0.0	912.0 774.0 8.69531 0.0 0.0 0.25 0.0  1
956.0 1500.0 -9.98974e-005 0.0 0.0 0.25 0.0	980.0 1500.0 -9.98974e-005 0.0 0.0 0.25 0.0	956.0 1550.0 -9.98974e-005 0.0 0.0 0.25 0.0	980.0 1550.0 -9.98974e-005 0.0 0.0 0.25 0.0  1
980.0 1500.0 -0.000199795 0.0 0.0 0.25 0.0	1004.0 1500.0 -0.000199795 0.0 0.0 0.25 0.0	980.0 1550.0 -0.000199795 0.0 0.0 0.25 0.0	1004.0 1550.0 -0.000199795 0.0 0.0 0.25 0.0  1
1028.0 1500.0 -0.000199692 0.0 0.0 0.25 0.0	1052.0 1500.0 -0.000199692 0.0 0.0 0.25 0.0	1028.0 1550.0 -0.000199692 0.0 0.0 0.25 0.0	1052.0 1550.0 -0.000199692 0.0 0.0 0.25 0.0  1
1052.0 1500.0 -0.00029959 0.0 0.0 0.25 0.0	1076.0 1500.0 -0.00029959 0.0 0.0 0.25 0.0	1052.0 1550.0 -0.00029959 0.0 0.0 0.25 0.0	1076.0 1550.0 -0.00029959 0.0 0.0 0.25 0.0  1
1004.0 1500.0 -9.97948e-005 0.0 0.0 0.25 0.0	1028.0 1500.0 -9.97948e-005 0.0 0.0 0.25 0.0	1004.0 1550.0 -9.97948e-005 0.0 0.0 0.25 0.0	1028.0 1550.0 -9.97948e-005 0.0 0.0 0.25 0.0  1
1076.0 1500.0 -0.00039959 0.0 0.0 0.25 0.0	1100.0 1500.0 -0.00039959 0.0 0.0 0.25 0.0	1076.0 1550.0 -0.00039959 0.0 0.0 0.25 0.0	1100.0 1550.0 -0.00039959 0.0 0.0 0.25 0.0  1
1100.0 1500.0 -0.00049959 0.0 0.0 0.25 0.0	1124.0 1500.0 -0.00049959 0.0 0.0 0.25 0.0	1100.0 1540.0 -0.00049959 0.0 0.0 0.25 0.0	1124.0 1540.0 -0.00049959 0.0 0.0 0.25 0.0  1
1004.0 1550.0 -0.000199795 0.0 0.0 0.25 0.0	1028.0 1550.0 -0.000199795 0.0 0.0 0.25 0.0	1004.0 1600.0 -0.000199795 0.0 0.0 0.25 0.0	1028.0 1600.0 -0.000199795 0.0 0.0 0.25 0.0  1
1028.0 1550.0 -9.97948e-005 0.0 0.0 0.25 0.0	1052.0 1550.0 -9.97948e-005 0.0 0.0 0.25 0.0	1028.0 1600.0 -9.97948e-005 0.0 0.0 0.25 0.0	1052.0 1600.0 -9.97948e-005 0.0 0.0 0.25 0.0  1
1052.0 1550.0 -0.000199795 0.0 0.0 0.25 0.0	1076.0 1550.0 -0.000199795 0.0 0.0 0.25 0.0	1052.0 1600.0 -0.000199795 0.0 0.0 0.25 0.0	1076.0 1600.0 -0.000199795 0.0 0.0 0.25 0.0  1
1076.0 1550.0 -0.00049959 0.0 0.0 0.25 0.0	1100.0 1550.0 -0.00049959 0.0 0.0 0.25 0.0	1076.0 1580.0 -0.00049959 0.0 0.0 0.25 0.0	1100.0 1580.0 -0.00049959 0.0 0.0 0.25 0.0  1
946.0 1500.0 -0.00039959 0.0 0.0 0.25 0.0	1148.0 1500.0 -0.00039959 0.0 0.0 0.25 0.0	946.0 1530.0 -0.00039959 0.0 0.0 0.25 0.0	1148.0 1530.0 -0.00039959 0.0 0.0 0.25 0.0  1
704.0 1266.0 0.0001 0.0 0.0 0.25 0.0	800.0 1266.0 0.0001 0.0 0.0 0.25 0.0	704.0 1290.0 0.0001 0.0 0.0 0.25 0.0	800.0 1290.0 0.0001 0.0 0.0 0.25 0.0  1
840.0 1400.0 -0.0001 0.0 0.0 0.25 0.0	1200.0 1400.0 -0.0001 0.0 0.0 0.25 0.0	840.0 1500.0 -0.0001 0.0 0.0 0.25 0.0	1200.0 1500.0 -0.0001 0.0 0.0 0.25 0.0  1
980.0 1550.0 -9.97948e-005 0.0 0.0 0.25 0.0	1004.0 1550.0 -9.97948e-005 0.0 0.0 0.25 0.0	980.0 1580.0 -9.97948e-005 0.0 0.0 0.25 0.0	1004.0 1580.0 -9.97948e-005 0.0 0.0 0.25 0.0  1
1124.0 1500.0 -0.00049959 0.0 0.0 0.25 0.0	1148.0 1500.0 -0.00049959 0.0 0.0 0.25 0.0	1124.0 1530.0 -0.00049959 0.0 0.0 0.25 0.0	1148.0 1530.0 -0.00049959 0.0 0.0 0.25 0.0  1

